Date,Rate,Monthly_Return
2021-01-01,1847.300048828125,-0.02419308401482434
2021-02-01,1728.0999755859375,-0.06452664434118571
2021-03-01,1713.800048828125,-0.008274941820402448
2021-04-01,1767.300048828125,0.031217177311076982
2021-05-01,1902.5,0.07650084730180629
2021-06-01,1770.800048828125,-0.06922467867115634
2021-07-01,1812.5999755859375,0.023605108202631175
2021-09-01,1755.300048828125,-0.03161200900893191
2021-10-01,1783.0,0.01578074995803025
2021-11-01,1773.5999755859375,-0.005272027153147785
2021-12-01,1827.5,0.03039018107578384
2022-01-01,1795.0,-0.017783857729138153
2022-02-01,1899.4000244140625,0.0581615734897285
2022-03-01,1949.199951171875,0.02621876704101611
2022-04-01,1909.300048828125,-0.020469886796252945
2022-06-01,1804.0999755859375,-0.05509876423391724
2022-07-01,1762.9000244140625,-0.022836844814264845
2022-08-01,1712.800048828125,-0.028419067951734434
2022-09-01,1662.4000244140625,-0.02942551551685535
2022-10-01,1635.9000244140625,-0.015940808235575088
2022-11-01,1746.0,0.06730238641898212
2022-12-01,1819.699951171875,0.042210739502792194
2023-02-01,1828.9000244140625,0.0050558188102729495
2023-03-01,1969.0,0.0766034084508378
2023-04-01,1990.0999755859375,0.010716087143695985
2023-05-01,1963.9000244140625,-0.013165143205512098
2023-06-01,1921.0999755859375,-0.02179339492645227
2023-07-01,1970.5,0.025714447473768498
2023-08-01,1938.199951171875,-0.0163918035159224
2023-09-01,1848.0999755859375,-0.046486419283759295
2023-11-01,2038.0999755859375,0.10280829095285315
2023-12-01,2062.39990234375,0.011922833545408684
2024-01-01,2048.39990234375,-0.006788208234537851
2024-02-01,2045.699951171875,-0.0013180781588525425
2024-03-01,2217.39990234375,0.08393212849886278
2024-04-01,2291.39990234375,0.033372419617130555
2024-05-01,2322.89990234375,0.013747054788550983
2024-06-01,2327.699951171875,0.0020664036462707536
2024-07-01,2426.5,0.04244535416963191
2024-08-01,2493.800048828125,0.027735441511693715
2024-10-01,2738.300048828125,0.0980431450849053
2024-11-01,2657.0,-0.02968997092298853
2025-01-01,2812.5,0.058524651863003374
2025-02-01,2836.800048828125,0.008640017361111196
2025-03-01,3122.800048828125,0.10081782116372495
2025-04-01,3305.0,0.058345058384461135
2025-05-01,3288.89990234375,-0.004871436507186133
2025-07-01,3293.199951171875,0.0013074429006065813
2025-08-01,3473.699951171875,0.054809912145106665
2025-09-01,3840.800048828125,0.10567985226599852
2025-10-01,3982.199951171875,0.03681522092952827
2025-11-01,4218.2998046875,0.05928879925935049
2025-12-01,4325.60009765625,0.025436857961000037
2026-01-01,4713.89990234375,0.08976784629210033
2026-04-01,4614.7001953125,-0.02104408432218252
2026-05-01,4560.5,-0.011745117346421585
2026-06-01,4022.89990234375,-0.11788183261840812
2026-07-01,4049.10009765625,0.006512763416568257
2026-08-01,4431.10009765625,0.09434195025732106
2026-09-01,4440.5,0.002121347326078604
