Date,Rate,Monthly_Return
2015-12-01,103.36000061035156,-0.004622455166284678
2016-01-01,103.22000122070312,-0.0013544832509841953
2016-02-01,104.0199966430664,0.007750391522014732
2016-03-01,103.19999694824219,-0.00788309672454579
2016-04-01,102.91999816894531,-0.002713166546286838
2016-05-01,103.38999938964844,0.004566665653565227
2016-06-01,104.55000305175781,0.011219689224850837
2016-07-01,102.80000305175781,-0.016738402189559576
2016-08-01,103.54000091552734,0.007198422585619646
2016-09-01,103.23999786376953,-0.002897460393134099
2016-10-01,102.62999725341797,-0.00590856860687361
2016-11-01,102.80999755859375,0.0017538761570004002
2016-12-01,102.87000274658203,0.0005836512928043547
2017-01-01,102.94000244140625,0.0006804675119593817
2017-02-01,104.69999694824219,0.01709728448702652
2017-03-01,103.88999938964844,-0.00773636659219934
2017-04-01,103.69000244140625,-0.001925083736809774
2017-05-01,104.75,0.010222755652771198
2017-06-01,103.13999938964844,-0.015369934227699833
2017-07-01,103.5999984741211,0.004459948489381249
2017-08-01,104.37999725341797,0.0075289458569993695
2017-09-01,105.30000305175781,0.008814004814602816
2017-10-01,103.91000366210938,-0.013200373688168066
2017-11-01,104.04000091552734,0.0012510561912852936
2017-12-01,109.20999908447266,0.049692407953196405
2018-01-01,110.47000122070312,0.011537424657021234
2018-02-01,110.47000122070312,0.0
2018-03-01,115.3499984741211,0.04417486375933355
2018-04-01,115.44999694824219,0.0008669135279055773
2018-05-01,115.4000015258789,-0.00043304827791113
2018-06-01,121.68489837646484,0.054461843739027405
2018-07-01,121.54000091552734,-0.0011907596001701215
2018-08-01,122.97000122070312,0.011765676274510417
2018-09-01,123.69999694824219,0.005936372450943361
2018-10-01,132.0500030517578,0.06750207202518665
2018-11-01,133.5,0.010980665768510756
2018-12-01,138.5,0.03745318352059934
2019-01-01,138.25,-0.0018050541516245744
2019-02-01,138.39999389648438,0.0010849468100135873
2019-03-01,140.52000427246094,0.015317994721605332
2019-04-01,141.57000732421875,0.00747226743405105
2019-05-01,150.72000122070312,0.06463229090275724
2019-06-01,163.0,0.08147557510509151
2019-07-01,160.0,-0.018404907975460127
2019-08-01,157.0500030517578,-0.01843748092651365
2019-09-01,155.36000061035156,-0.01076091950695024
2019-10-01,155.25,-0.0007080368815616245
2019-11-01,155.0,-0.0016103059581320522
2019-12-01,154.5,-0.003225806451612856
2020-01-01,154.0,-0.003236245954692518
2020-02-01,153.75,-0.0016233766233766378
2020-03-01,166.0,0.0796747967479674
2020-04-01,161.0500030517578,-0.02981925872435054
2020-05-01,160.60000610351562,-0.002794144301242696
2020-06-01,167.6999969482422,0.04420915675526338
2020-07-01,167.14999389648438,-0.0032796843277674848
2020-08-01,166.05426025390625,-0.006555391460299487
2020-09-01,165.89999389648438,-0.0009290117410176713
2020-10-01,159.25123596191406,-0.040076902828091066
2020-11-01,159.0,-0.0015776076109961235
2020-12-01,160.0,0.0062893081761006275
2021-01-01,159.6999969482422,-0.001875019073486306
2021-02-01,156.9615020751953,-0.017147745306059115
2021-03-01,152.8000030517578,-0.026512864418460125
2021-04-01,153.16000366210938,0.0023560248898006897
2021-05-01,154.3300018310547,0.007639058115501696
2021-06-01,158.10000610351562,0.02442820078877439
2021-07-01,160.9283905029297,0.017889843707926234
2021-08-01,165.31027221679688,0.02722876740501179
2021-09-01,169.5,0.02534463059687231
2021-10-01,171.6999969482422,0.012979333027977491
2021-11-01,176.0,0.025043699057571978
2021-12-01,177.9499969482422,0.01107952811501245
2022-01-01,175.0113983154297,-0.016513620023647424
2022-02-01,174.8230438232422,-0.001076241284856283
2022-03-01,182.0,0.0410526897358805
2022-04-01,185.38999938964844,0.01862637027279357
2022-05-01,197.179931640625,0.06359529796532737
2022-06-01,203.37098693847656,0.03139799900699436
2022-07-01,239.89999389648438,0.17961759200715544
2022-08-01,219.8000030517578,-0.08378487434809856
2022-09-01,231.5,0.05323019465785506
2022-10-01,221.0,-0.04535637149028082
2022-11-01,223.5,0.011312217194570096
2022-12-01,226.0,0.01118568232662187
2023-01-01,269.0,0.19026548672566368
2023-02-01,259.5,-0.03531598513011147
2023-03-01,283.29998779296875,0.09171478918292397
2023-04-01,283.25,-0.00017644827081775283
2023-05-01,285.6000061035156,0.008296579359278411
2023-06-01,286.1000061035156,0.0017507002426981888
2023-07-01,283.8592834472656,-0.007831955988981232
2023-08-01,303.22711181640625,0.0682303856119566
2023-09-01,287.5,-0.051865783775721486
2023-10-01,280.70001220703125,-0.023652131453804293
2023-11-01,285.25,0.016209432116493394
2023-12-01,277.28125,-0.02793602103418058
2024-01-01,279.0,0.006198579961681494
2024-02-01,277.0768737792969,-0.006892925522233417
2024-03-01,276.1020202636719,-0.0035183503492302037
2024-04-01,278.0,0.006874197206219623
2024-05-01,278.1499938964844,0.0005395463902315711
2024-06-01,276.81378173828125,-0.004803926613424325
2024-07-01,278.5,0.0060915256860767375
2024-08-01,278.1499938964844,-0.001256754411187111
2024-09-01,277.3999938964844,-0.002696386900799763
2024-10-01,277.5,0.0003605122772747382
2024-11-01,277.79998779296875,0.0010810370917793133
2024-12-01,276.76483154296875,-0.003726264562586845
2025-01-01,278.29998779296875,0.005546789458189094
2025-02-01,279.29998779296875,0.0035932448575739517
2025-03-01,275.8041687011719,-0.012516359629733187
2025-04-01,280.8999938964844,0.01847624428343475
2025-05-01,280.69677734375,-0.0007234480496616236
2025-06-01,282.05145263671875,0.004826116301683614
2025-07-01,283.0,0.0033630295267543797
2025-08-01,281.8666076660156,-0.004004919908071947
2025-09-01,281.1000061035156,-0.002719731751298249
2025-10-01,280.6000061035156,-0.0017787263932533826
2025-11-01,280.34228515625,-0.0009184637977895926
2025-12-01,279.8999938964844,-0.0015776830081809523
2026-01-01,278.3456115722656,-0.005553348903585942
2026-02-01,279.25,0.003249156408918541
2026-03-01,278.38812255859375,-0.003086400864480754
2026-04-01,278.5,0.00040187577105665895
2026-05-01,278.25,-0.0008976660682226134
2026-06-01,276.2064514160156,-0.007344289610006771
2026-07-01,276.3665771484375,0.0005797320504317138
2026-08-01,277.56756591796875,0.004345636805735076
2026-09-01,277.260009765625,-0.001108040672283206
